frame_idx,sample_idx,global_sample_idx,global_time_s,beacon_count_raw,beacon_pulse_count,I_u16,Q_u16,beacon_sample_offset,is_beacon_sample
0,49,49,0.191406,1273,0,0,4090,,0
0,50,50,0.195312,1273,0,0,4090,,0
0,51,51,0.199219,1273,0,1792,4089,,0
0,52,52,0.203125,1273,0,0,4089,,0
0,53,53,0.207031,1273,0,0,4089,,0
0,54,54,0.210938,1273,0,0,4089,,0
0,55,55,0.214844,1273,0,0,4089,,0
0,56,56,0.218750,1273,0,0,4089,,0
0,57,57,0.222656,1273,0,0,4089,,0
0,58,58,0.226562,1273,0,0,4089,,0
0,59,59,0.230469,1273,0,0,4090,,0
0,60,60,0.234375,1273,0,0,4089,,0
0,61,61,0.238281,1273,0,0,4089,,0
0,62,62,0.242188,1273,0,0,4089,,0
0,63,63,0.246094,1273,0,0,4089,,0
0,64,64,0.250000,1273,0,0,4089,,0
0,65,65,0.253906,1273,0,0,4087,,0
0,66,66,0.257812,1273,0,0,4087,,0
0,67,67,0.261719,1273,0,1792,4086,,0
0,68,68,0.265625,1273,0,0,4086,,0
0,69,69,0.269531,1273,0,0,4086,,0
0,70,70,0.273438,1273,0,0,4086,,0
0,71,71,0.277344,1273,0,0,4086,,0
0,72,72,0.281250,1273,0,0,4086,,0
0,73,73,0.285156,1273,0,0,4086,,0
0,74,74,0.289062,1273,0,0,4086,,0
0,75,75,0.292969,1273,0,311,487,,0
0,76,76,0.296875,1273,0,310,1575,,0
0,77,77,0.300781,1273,0,310,1511,,0
0,78,78,0.304688,1273,0,310,2503,,0
0,79,79,0.308594,1273,0,310,3207,,0
0,80,80,0.312500,1273,0,309,3271,,0
0,81,81,0.316406,1273,0,310,615,,0
0,82,82,0.320312,1273,0,309,3495,,0
0,83,83,0.324219,1273,0,310,327,,0
0,84,84,0.328125,1273,0,310,1095,,0
0,85,85,0.332031,1273,0,326,1319,,0
0,86,86,0.335938,1273,0,326,2727,,0
0,87,87,0.339844,1273,0,327,39,,0
0,88,88,0.343750,1273,0,343,3175,,0
0,89,89,0.347656,1273,0,327,3207,,0
0,90,90,0.351562,1273,0,327,551,,0
0,91,91,0.355469,1273,0,327,2471,,0
0,92,92,0.359375,1273,0,327,3591,,0
0,93,93,0.363281,1273,0,328,1959,,0
0,94,94,0.367188,1273,0,328,615,,0
0,95,95,0.371094,1273,0,327,3591,,0
0,96,96,0.375000,1273,0,312,1672,,0
0,97,97,0.378906,1273,0,312,2632,,0
0,98,98,0.382812,1273,0,312,1512,,0
0,99,99,0.386719,1273,0,311,3911,,0
0,100,100,0.390625,1273,0,310,3815,,0
0,101,101,0.394531,1273,0,311,1895,,0
0,102,102,0.398438,1273,0,311,423,,0
0,103,103,0.402344,1273,0,310,2247,,0
0,104,104,0.406250,1273,0,309,2727,,0
0,105,105,0.410156,1273,0,310,1223,,0
0,106,106,0.414062,1273,0,310,3335,,0
0,107,107,0.417969,1273,0,311,647,,0
0,108,108,0.421875,1273,0,311,2279,,0
0,109,109,0.425781,1273,0,311,1095,,0
0,110,110,0.429688,1273,0,310,3687,,0
0,111,111,0.433594,1273,0,295,39,,0
0,112,112,0.437500,1273,0,295,4039,,0
0,113,113,0.441406,1273,0,281,1064,,0
0,114,114,0.445312,1273,0,281,1927,,0
0,115,115,0.449219,1273,0,281,3111,,0
0,116,116,0.453125,1273,0,281,1191,,0
0,117,117,0.457031,1273,0,266,1384,,0
0,118,118,0.460938,1273,0,281,1032,,0
0,119,119,0.464844,1273,0,262,3943,,0
0,120,120,0.468750,1273,0,247,391,,0
0,121,121,0.472656,1273,0,263,1959,,0
0,122,122,0.476562,1273,0,246,2791,,0
0,123,123,0.480469,1273,0,246,1671,,0
0,124,124,0.484375,1273,0,263,1511,,0
0,125,125,0.488281,1273,0,264,39,,0
0,126,126,0.492188,1273,0,264,967,,0
0,127,127,0.496094,1273,0,264,327,,0
1,0,128,0.500000,1273,0,8,1639,,0
1,1,129,0.503906,1273,0,0,4085,,0
1,2,130,0.507812,1273,0,0,4086,,0
1,3,131,0.511719,1273,0,0,4086,,0
1,4,132,0.515625,1273,0,0,4086,,0
1,5,133,0.519531,1273,0,0,4087,,0
1,6,134,0.523438,1273,0,0,4087,,0
1,7,135,0.527344,1273,0,0,4087,,0
1,8,136,0.531250,1273,0,0,4087,,0
1,9,137,0.535156,1273,0,0,4087,,0
1,10,138,0.539062,1273,0,0,4087,,0
1,11,139,0.542969,1273,0,0,4087,,0
1,12,140,0.546875,1273,0,0,4087,,0
1,13,141,0.550781,1273,0,512,4089,,0
1,14,142,0.554688,1273,0,256,4090,,0
1,15,143,0.558594,1273,0,0,4090,,0
1,16,144,0.562500,1273,0,0,4090,,0
1,17,145,0.566406,1273,0,1792,4089,,0
1,18,146,0.570312,1273,0,256,4090,,0
1,19,147,0.574219,1273,0,0,4090,,0
1,20,148,0.578125,1273,0,0,4090,,0
1,21,149,0.582031,1273,0,0,4090,,0
1,22,150,0.585938,1273,0,0,4090,,0
1,23,151,0.589844,1273,0,0,4090,,0
1,24,152,0.593750,1273,0,0,4090,,0
1,25,153,0.597656,1273,0,1792,4089,,0
1,26,154,0.601562,1273,0,0,4090,,0
1,27,155,0.605469,1273,0,0,4090,,0
1,28,156,0.609375,1273,0,0,4090,,0
1,29,157,0.613281,1273,0,0,4090,,0
1,30,158,0.617188,1273,0,0,4090,,0
1,31,159,0.621094,1273,0,0,4090,,0
1,32,160,0.625000,1273,0,0,4090,,0
1,33,161,0.628906,1273,0,0,4090,,0
1,34,162,0.632812,1273,0,0,4090,,0
1,35,163,0.636719,1273,0,0,4090,,0
1,36,164,0.640625,1273,0,0,4090,,0
1,37,165,0.644531,1273,0,0,4090,,0
1,38,166,0.648438,1273,0,0,4090,,0
1,39,167,0.652344,1273,0,0,4090,,0
1,40,168,0.656250,1273,0,0,4090,,0
1,41,169,0.660156,1273,0,0,4090,,0
1,42,170,0.664062,1273,0,0,4090,,0
1,43,171,0.667969,1273,0,0,4090,,0
1,44,172,0.671875,1273,0,0,4091,,0
1,45,173,0.675781,1273,0,0,4091,,0
1,46,174,0.679688,1273,0,0,4091,,0
1,47,175,0.683594,1273,0,0,4091,,0
1,48,176,0.687500,1273,0,0,4091,,0
1,49,177,0.691406,1273,0,0,4091,,0
1,50,178,0.695312,1273,0,0,4091,,0
1,51,179,0.699219,1273,0,0,4091,,0
1,52,180,0.703125,1273,0,0,4091,,0
1,53,181,0.707031,1273,0,0,4091,,0
1,54,182,0.710938,1273,0,0,4091,,0
1,55,183,0.714844,1273,0,0,4091,,0
1,56,184,0.718750,1273,0,0,4091,,0
1,57,185,0.722656,1273,0,1792,4090,,0
1,58,186,0.726562,1273,0,0,4090,,0
1,59,187,0.730469,1273,0,0,4091,,0
1,60,188,0.734375,1273,0,0,4091,,0
1,61,189,0.738281,1273,0,0,4091,,0
1,62,190,0.742188,1273,0,0,4090,,0
1,63,191,0.746094,1273,0,0,4091,,0
1,64,192,0.750000,1273,0,0,4091,,0
1,65,193,0.753906,1273,0,0,4091,,0
1,66,194,0.757812,1273,0,0,4091,,0
1,67,195,0.761719,1273,0,0,4091,,0
1,68,196,0.765625,1273,0,0,4091,,0
1,69,197,0.769531,1273,0,0,4091,,0
1,70,198,0.773438,1273,0,0,4091,,0
1,71,199,0.777344,1273,0,0,4091,,0
1,72,200,0.781250,1273,0,0,4092,,0
1,73,201,0.785156,1273,0,0,4092,,0
1,74,202,0.789062,1273,0,0,4092,,0
1,75,203,0.792969,1273,0,185,1480,,0
1,76,204,0.796875,1273,0,184,1672,,0
1,77,205,0.800781,1273,0,184,1095,,0
1,78,206,0.804688,1273,0,184,1447,,0
1,79,207,0.808594,1273,0,184,2375,,0
1,80,208,0.812500,1273,0,184,967,,0
1,81,209,0.816406,1273,0,184,359,,0
1,82,210,0.820312,1273,0,184,839,,0
1,83,211,0.824219,1273,0,184,3207,,0
1,84,212,0.828125,1273,0,184,807,,0
1,85,213,0.832031,1273,0,183,263,,0
1,86,214,0.835938,1273,0,182,1671,,0
1,87,215,0.839844,1273,0,182,1159,,0
1,88,216,0.843750,1273,0,166,1447,,0
1,89,217,0.847656,1273,0,166,3463,,0
1,90,218,0.851562,1273,0,166,1319,,0
1,91,219,0.855469,1273,0,166,3655,,0
1,92,220,0.859375,1273,0,151,2760,,0
1,93,221,0.863281,1273,0,151,1799,,0
1,94,222,0.867188,1273,0,150,2792,,0
1,95,223,0.871094,1273,0,135,1256,,0
1,96,224,0.875000,1273,0,135,3272,,0
1,97,225,0.878906,1273,0,136,1832,,0
1,98,226,0.882812,1273,0,137,936,,0
1,99,227,0.886719,1273,0,137,71,,0
1,100,228,0.890625,1273,0,137,2760,,0
1,101,229,0.894531,1273,0,138,360,,0
1,102,230,0.898438,1273,0,137,519,,0
1,103,231,0.902344,1273,0,136,2087,,0
1,104,232,0.906250,1273,0,119,3687,,0
1,105,233,0.910156,1273,0,119,3975,,0
1,106,234,0.914062,1273,0,120,7,,0
1,107,235,0.917969,1273,0,120,423,,0
1,108,236,0.921875,1273,0,119,3911,,0
1,109,237,0.925781,1273,0,119,3623,,0
1,110,238,0.929688,1273,0,119,3111,,0
1,111,239,0.933594,1273,0,119,3751,,0
1,112,240,0.937500,1273,0,119,2023,,0
1,113,241,0.941406,1273,0,119,583,,0
1,114,242,0.945312,1273,0,119,3239,,0
1,115,243,0.949219,1273,0,104,487,,0
1,116,244,0.953125,1273,0,89,3944,,0
1,117,245,0.957031,1273,0,90,520,,0
1,118,246,0.960938,1273,0,89,840,,0
1,119,247,0.964844,1273,0,88,2792,,0
1,120,248,0.968750,1273,0,89,3624,,0
1,121,249,0.972656,1273,0,89,2728,,0
1,122,250,0.976562,1273,0,88,2792,,0
1,123,251,0.980469,1273,0,90,200,,0
1,124,252,0.984375,1273,0,88,2920,,0
1,125,253,0.988281,1273,0,87,4008,,0
1,126,254,0.992188,1273,0,87,1095,,0
1,127,255,0.996094,1273,0,87,1319,,0
2,0,256,1.000000,1273,0,263,3015,,0
2,1,257,1.003906,1273,0,0,2,,0
2,2,258,1.007812,1273,0,0,2,,0
2,3,259,1.011719,1273,0,0,2,,0
2,4,260,1.015625,1273,0,0,2,,0
2,5,261,1.019531,1273,0,0,2,,0
2,6,262,1.023438,1273,0,1792,1,,0
2,7,263,1.027344,1273,0,0,1,,0
2,8,264,1.031250,1273,0,256,2,,0
2,9,265,1.035156,1273,0,1792,1,,0
2,10,266,1.039062,1273,0,0,1,,0
2,11,267,1.042969,1273,0,256,3,,0
2,12,268,1.046875,1273,0,1792,2,,0
2,13,269,1.050781,1273,0,0,2,,0
2,14,270,1.054688,1273,0,0,2,,0
2,15,271,1.058594,1273,0,0,2,,0
2,16,272,1.062500,1273,0,0,2,,0
2,17,273,1.066406,1273,0,0,2,,0
2,18,274,1.070312,1273,0,0,2,,0
2,19,275,1.074219,1273,0,0,2,,0
2,20,276,1.078125,1273,0,0,2,,0
2,21,277,1.082031,1273,0,0,2,,0
2,22,278,1.085938,1273,0,0,2,,0
2,23,279,1.089844,1273,0,0,2,,0
2,24,280,1.093750,1273,0,0,3,,0
2,25,281,1.097656,1273,0,0,3,,0
2,26,282,1.101562,1273,0,0,3,,0
2,27,283,1.105469,1273,0,0,3,,0
2,28,284,1.109375,1273,0,0,3,,0
2,29,285,1.113281,1273,0,0,3,,0
2,30,286,1.117188,1273,0,0,3,,0
2,31,287,1.121094,1273,0,0,3,,0
2,32,288,1.125000,1273,0,0,3,,0
2,33,289,1.128906,1273,0,0,3,,0
2,34,290,1.132812,1273,0,0,3,,0
2,35,291,1.136719,1273,0,0,3,,0
2,36,292,1.140625,1273,0,0,3,,0
2,37,293,1.144531,1273,0,256,4,,0
2,38,294,1.148438,1273,0,0,5,,0
2,39,295,1.152344,1273,0,0,4,,0
2,40,296,1.156250,1273,0,0,4,,0
2,41,297,1.160156,1273,0,256,5,,0
2,42,298,1.164062,1273,0,0,5,,0
2,43,299,1.167969,1273,0,0,5,,0
2,44,300,1.171875,1273,0,0,6,,0
2,45,301,1.175781,1273,0,0,6,,0
2,46,302,1.179688,1273,0,0,6,,0
2,47,303,1.183594,1273,0,0,6,,0
2,48,304,1.187500,1273,0,0,6,,0
2,49,305,1.191406,1273,0,0,6,,0
2,50,306,1.195312,1273,0,0,6,,0
2,51,307,1.199219,1273,0,0,6,,0
2,52,308,1.203125,1273,0,0,6,,0
2,53,309,1.207031,1273,0,0,6,,0
2,54,310,1.210938,1273,0,0,6,,0
2,55,311,1.214844,1273,0,0,6,,0
2,56,312,1.218750,1273,0,0,6,,0
2,57,313,1.222656,1273,0,0,6,,0
2,58,314,1.226562,1273,0,0,6,,0
2,59,315,1.230469,1273,0,0,6,,0
2,60,316,1.234375,1273,0,0,7,,0
2,61,317,1.238281,1273,0,0,7,,0
2,62,318,1.242188,1273,0,0,7,,0
2,63,319,1.246094,1273,0,0,7,,0
2,64,320,1.250000,1273,0,0,7,,0
2,65,321,1.253906,1273,0,0,7,,0
2,66,322,1.257812,1273,0,0,7,,0
2,67,323,1.261719,1273,0,0,7,,0
2,68,324,1.265625,1273,0,0,7,,0
2,69,325,1.269531,1273,0,0,7,,0
2,70,326,1.273438,1273,0,256,8,,0
2,71,327,1.277344,1273,0,0,8,,0
2,72,328,1.281250,1273,0,1792,7,,0
2,73,329,1.285156,1273,0,256,8,,0
2,74,330,1.289062,1273,0,0,8,,0
2,75,331,1.292969,1273,0,4054,2567,,0
2,76,332,1.296875,1273,0,4054,3335,,0
2,77,333,1.300781,1273,0,4039,1127,,0
2,78,334,1.304688,1273,0,4024,391,,0
2,79,335,1.308594,1273,0,4023,1063,,0
2,80,336,1.312500,1273,0,4023,2791,,0
2,81,337,1.316406,1273,0,4008,3495,,0
2,82,338,1.320312,1273,0,4008,3367,,0
2,83,339,1.324219,1273,0,4009,647,,0
2,84,340,1.328125,1273,0,4008,2343,,0
2,85,341,1.332031,1273,0,4008,391,,0
2,86,342,1.335938,1273,0,4006,1799,,0
2,87,343,1.339844,1273,0,4007,519,,0
2,88,344,1.343750,1273,0,4005,3943,,0
2,89,345,1.347656,1273,0,4007,39,,0
2,90,346,1.351562,1273,0,4007,1927,,0
2,91,347,1.355469,1273,0,4008,967,,0
2,92,348,1.359375,1273,0,4007,2919,,0
2,93,349,1.363281,1273,0,4007,967,,0
2,94,350,1.367188,1273,0,4006,3367,,0
2,95,351,1.371094,1273,0,4006,3047,,0
2,96,352,1.375000,1273,0,4006,1159,,0
2,97,353,1.378906,1273,0,4005,2375,,0
2,98,354,1.382812,1273,0,4005,3143,,0
2,99,355,1.386719,1273,0,4005,2023,,0
2,100,356,1.390625,1273,0,4006,1863,,0
2,101,357,1.394531,1273,0,3991,1735,,0
2,102,358,1.398438,1273,0,3992,1223,,0
2,103,359,1.402344,1273,0,3993,583,,0
2,104,360,1.406250,1273,0,3991,3879,,0
2,105,361,1.410156,1273,0,3991,3015,,0
2,106,362,1.414062,1273,0,4007,1159,,0
2,107,363,1.417969,1273,0,4007,1543,,0
2,108,364,1.421875,1273,0,4007,2695,,0
2,109,365,1.425781,1273,0,4007,1319,,0
2,110,366,1.429688,1273,0,4023,1607,,0
2,111,367,1.433594,1273,0,4024,1575,,0
2,112,368,1.437500,1273,0,4040,3239,,0
2,113,369,1.441406,1273,0,4040,2471,,0
2,114,370,1.445312,1273,0,4008,2567,,0
2,115,371,1.449219,1273,0,4024,3911,,0
2,116,372,1.453125,1273,0,4025,647,,0
2,117,373,1.457031,1273,0,4008,2055,,0
2,118,374,1.460938,1273,0,4008,1223,,0
2,119,375,1.464844,1273,0,4007,3495,,0
2,120,376,1.468750,1273,0,4006,3655,,0
2,121,377,1.472656,1273,0,4006,3911,,0
2,122,378,1.476562,1273,0,4007,3975,,0
2,123,379,1.480469,1273,0,4008,167,,0
2,124,380,1.484375,1273,0,4006,4071,,0
2,125,381,1.488281,1273,0,4006,3559,,0
2,126,382,1.492188,1273,0,4006,3751,,0
2,127,383,1.496094,1273,0,4006,1287,,0
3,0,384,1.500000,1273,0,8,551,,0
3,1,385,1.503906,1273,0,0,12,,0
3,2,386,1.507812,1273,0,0,12,,0
3,3,387,1.511719,1273,0,0,12,,0
3,4,388,1.515625,1273,0,0,12,,0
3,5,389,1.519531,1273,0,0,12,,0
3,6,390,1.523438,1273,0,0,10,,0
3,7,391,1.527344,1273,0,0,9,,0
3,8,392,1.531250,1273,0,0,9,,0
3,9,393,1.535156,1273,0,0,9,,0
3,10,394,1.539062,1273,0,0,10,,0
3,11,395,1.542969,1273,0,0,9,,0
3,12,396,1.546875,1273,0,0,9,,0
3,13,397,1.550781,1273,0,0,9,,0
3,14,398,1.554688,1273,0,0,9,,0
3,15,399,1.558594,1273,0,0,9,,0
3,16,400,1.562500,1273,0,0,9,,0
3,17,401,1.566406,1273,0,0,9,,0
3,18,402,1.570312,1273,0,0,10,,0
3,19,403,1.574219,1273,0,0,10,,0
3,20,404,1.578125,1273,0,0,10,,0
3,21,405,1.582031,1273,0,256,11,,0
3,22,406,1.585938,1273,0,0,11,,0
3,23,407,1.589844,1273,0,0,11,,0
3,24,408,1.593750,1273,0,0,11,,0
3,25,409,1.597656,1273,0,0,11,,0
3,26,410,1.601562,1273,0,0,11,,0
3,27,411,1.605469,1273,0,0,11,,0
3,28,412,1.609375,1273,0,1792,10,,0
3,29,413,1.613281,1273,0,256,11,,0
3,30,414,1.617188,1273,0,0,11,,0
3,31,415,1.621094,1273,0,0,11,,0
3,32,416,1.625000,1273,0,0,11,,0
3,33,417,1.628906,1273,0,0,11,,0
3,34,418,1.632812,1273,0,256,12,,0
3,35,419,1.636719,1273,0,0,12,,0
3,36,420,1.640625,1273,0,0,12,,0
3,37,421,1.644531,1273,0,0,12,,0
3,38,422,1.648438,1273,0,0,12,,0
3,39,423,1.652344,1273,0,0,12,,0
3,40,424,1.656250,1273,0,0,12,,0
3,41,425,1.660156,1273,0,0,12,,0
3,42,426,1.664062,1273,0,0,12,,0
3,43,427,1.667969,1273,0,0,12,,0
3,44,428,1.671875,1273,0,0,12,,0
3,45,429,1.675781,1273,0,0,12,,0
3,46,430,1.679688,1273,0,0,12,,0
3,47,431,1.683594,1273,0,0,12,,0
3,48,432,1.687500,1273,0,0,12,,0
3,49,433,1.691406,1273,0,0,12,,0
3,50,434,1.695312,1273,0,0,13,,0
3,51,435,1.699219,1273,0,0,13,,0
3,52,436,1.703125,1273,0,0,13,,0
3,53,437,1.707031,1273,0,0,13,,0
3,54,438,1.710938,1273,0,0,13,,0
3,55,439,1.714844,1273,0,0,13,,0
3,56,440,1.718750,1273,0,0,13,,0
3,57,441,1.722656,1273,0,0,13,,0
3,58,442,1.726562,1273,0,0,13,,0
3,59,443,1.730469,1273,0,0,13,,0
3,60,444,1.734375,1273,0,0,13,,0
3,61,445,1.738281,1273,0,256,14,,0
3,62,446,1.742188,1273,0,0,14,,0
3,63,447,1.746094,1273,0,0,14,,0
3,64,448,1.750000,1273,0,0,14,,0
3,65,449,1.753906,1273,0,0,14,,0
3,66,450,1.757812,1273,0,0,14,,0
3,67,451,1.761719,1273,0,0,14,,0
3,68,452,1.765625,1273,0,0,14,,0
3,69,453,1.769531,1273,0,0,14,,0
3,70,454,1.773438,1273,0,0,14,,0
3,71,455,1.777344,1273,0,0,14,,0
3,72,456,1.781250,1273,0,0,14,,0
3,73,457,1.785156,1273,0,0,14,,0
3,74,458,1.789062,1273,0,0,14,,0
3,75,459,1.792969,1273,0,3928,2696,,0
3,76,460,1.796875,1273,0,3928,1000,,0
3,77,461,1.800781,1273,0,3927,3911,,0
3,78,462,1.804688,1273,0,3927,2247,,0
3,79,463,1.808594,1273,0,3927,1223,,0
3,80,464,1.812500,1273,0,3927,103,,0
3,81,465,1.816406,1273,0,3926,3719,,0
3,82,466,1.820312,1273,0,3926,1799,,0
3,83,467,1.824219,1273,0,3927,583,,0
3,84,468,1.828125,1273,0,3927,1831,,0
3,85,469,1.832031,1273,0,3943,3047,,0
3,86,470,1.835938,1273,0,3943,3207,,0
3,87,471,1.839844,1273,0,3942,3399,,0
3,88,472,1.843750,1273,0,3958,4007,,0
3,89,473,1.847656,1273,0,3959,2535,,0
3,90,474,1.851562,1273,0,3959,3623,,0
3,91,475,1.855469,1273,0,3960,1928,,0
3,92,476,1.859375,1273,0,3960,1447,,0
3,93,477,1.863281,1273,0,3960,551,,0
3,94,478,1.867188,1273,0,3960,3240,,0
3,95,479,1.871094,1273,0,3961,1576,,0
3,96,480,1.875000,1273,0,3994,264,,0
3,97,481,1.878906,1273,0,4009,2536,,0
3,98,482,1.882812,1273,0,4009,424,,0
3,99,483,1.886719,1273,0,4009,328,,0
3,100,484,1.890625,1273,0,3993,2600,,0
3,101,485,1.894531,1273,0,4007,2023,,0
3,102,486,1.898438,1273,0,4005,2247,,0
3,103,487,1.902344,1273,0,4005,903,,0
3,104,488,1.906250,1273,0,4005,1671,,0
3,105,489,1.910156,1273,0,4005,2855,,0
3,106,490,1.914062,1273,0,4006,327,,0
3,107,491,1.917969,1273,0,4006,3079,,0
3,108,492,1.921875,1273,0,3992,423,,0
3,109,493,1.925781,1273,0,4008,3464,,0
3,110,494,1.929688,1273,0,4008,2536,,0
3,111,495,1.933594,1273,0,4009,3784,,0
3,112,496,1.937500,1273,0,4010,3976,,0
3,113,497,1.941406,1273,0,4011,1384,,0
3,114,498,1.945312,1273,0,4011,2280,,0
3,115,499,1.949219,1273,0,4010,2216,,0
3,116,500,1.953125,1273,0,4009,1543,,0
3,117,501,1.957031,1273,0,4008,2727,,0
3,118,502,1.960938,1273,0,4008,2567,,0
3,119,503,1.964844,1273,0,4009,3336,,0
3,120,504,1.968750,1273,0,4009,3272,,0
3,121,505,1.972656,1273,0,4009,2984,,0
3,122,506,1.976562,1273,0,4009,2408,,0
3,123,507,1.980469,1273,0,4009,1096,,0
3,124,508,1.984375,1273,0,4008,3495,,0
3,125,509,1.988281,1273,0,4007,3111,,0
3,126,510,1.992188,1273,0,4006,2183,,0
3,127,511,1.996094,1273,0,4022,1479,,0
4,0,512,2.000000,1273,0,6,871,,0
4,1,513,2.003906,1273,0,0,13,,0
4,2,514,2.007812,1273,0,0,14,,0
4,3,515,2.011719,1273,0,0,14,,0
4,4,516,2.015625,1273,0,0,13,,0
4,5,517,2.019531,1273,0,256,15,,0
4,6,518,2.023438,1273,0,0,15,,0
4,7,519,2.027344,1273,0,0,15,,0
4,8,520,2.031250,1273,0,0,15,,0
4,9,521,2.035156,1273,0,0,15,,0
4,10,522,2.039062,1273,0,0,15,,0
4,11,523,2.042969,1273,0,0,15,,0
4,12,524,2.046875,1273,0,0,15,,0
4,13,525,2.050781,1273,0,0,15,,0
4,14,526,2.054688,1273,0,0,15,,0
4,15,527,2.058594,1273,0,0,15,,0
4,16,528,2.062500,1273,0,0,15,,0
4,17,529,2.066406,1273,0,0,15,,0
4,18,530,2.070312,1273,0,0,15,,0
4,19,531,2.074219,1273,0,0,15,,0
4,20,532,2.078125,1273,0,0,15,,0
4,21,533,2.082031,1273,0,0,15,,0
4,22,534,2.085938,1273,0,0,15,,0
4,23,535,2.089844,1273,0,0,15,,0
4,24,536,2.093750,1273,0,0,15,,0
4,25,537,2.097656,1273,0,0,15,,0
4,26,538,2.101562,1273,0,0,15,,0
4,27,539,2.105469,1273,0,0,15,,0
4,28,540,2.109375,1273,0,256,16,,0
4,29,541,2.113281,1273,0,0,16,,0
4,30,542,2.117188,1273,0,0,15,,0
4,31,543,2.121094,1273,0,0,15,,0
4,32,544,2.125000,1273,0,0,15,,0
4,33,545,2.128906,1273,0,0,15,,0
4,34,546,2.132812,1273,0,0,14,,0
4,35,547,2.136719,1273,0,0,14,,0
4,36,548,2.140625,1273,0,0,14,,0
4,37,549,2.144531,1273,0,0,14,,0
4,38,550,2.148438,1273,0,0,14,,0
4,39,551,2.152344,1273,0,0,14,,0
4,40,552,2.156250,1273,0,256,15,,0
4,41,553,2.160156,1273,0,0,15,,0
4,42,554,2.164062,1273,0,1792,14,,0
4,43,555,2.167969,1273,0,0,14,,0
4,44,556,2.171875,1273,0,0,14,,0
4,45,557,2.175781,1273,0,0,14,,0
4,46,558,2.179688,1273,0,0,14,,0
4,47,559,2.183594,1273,0,0,14,,0
4,48,560,2.187500,1273,0,0,14,,0
4,49,561,2.191406,1273,0,0,14,,0
4,50,562,2.195312,1273,0,256,15,,0
4,51,563,2.199219,1273,0,0,15,,0
4,52,564,2.203125,1273,0,0,15,,0
4,53,565,2.207031,1273,0,0,15,,0
4,54,566,2.210938,1273,0,0,15,,0
4,55,567,2.214844,1273,0,0,15,,0
4,56,568,2.218750,1273,0,0,15,,0
4,57,569,2.222656,1273,0,0,15,,0
4,58,570,2.226562,1273,0,0,15,,0
4,59,571,2.230469,1273,0,0,15,,0
4,60,572,2.234375,1273,0,0,15,,0
4,61,573,2.238281,1273,0,0,15,,0
4,62,574,2.242188,1273,0,0,15,,0
4,63,575,2.246094,1273,0,0,14,,0
4,64,576,2.250000,1273,0,0,14,,0
4,65,577,2.253906,1273,0,0,15,,0
4,66,578,2.257812,1273,0,0,14,,0
4,67,579,2.261719,1273,0,0,14,,0
4,68,580,2.265625,1273,0,0,14,,0
4,69,581,2.269531,1273,0,0,14,,0
4,70,582,2.273438,1273,0,0,14,,0
